,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431
56,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,3,3,3,3,3,3,3,3
57,16,15,15,16,15,16,15,15,11,10,10,10,11,10,9,10,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,2,2,3,3,2,3,2,3,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,3,2,3,3,3,3,3,2,3,3,3,3,2,2,2,3,3,2,2,3,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,11,10,11,10,10,10,10,11,11,11,10,9,10,10,10,9,10,10,10,19,19,17,17,17,17,17,17,18,17,18,17,18,17,17,17,17,18,17,18,18,17,18,18,18,17,18,17,16,18,18,17,18,17,18,16,17,19,19,19,17,17,17,19,18,17,17,18,17,15,15,15,14,15,15,15,16,14,15,16,14,15,14,15,14,14,15,15,16,14,16,14,17,17,19,18,18,18,17,17,18,17,17,18,19,18,18,17,17,15,16,18,18,18,18,19,19,17,17,18,19,16,17,17,17,18,18,18,16,18,17,18,16,17,17,18,18,17,19,17,14,12,13,13,13,12,13,14,12,13,13,12,13,13,12,13,13,12,12,13,14,14,12,13,11,11,11,12,12,11,11,11,10,10,11,11,10,11,11,11,11,12,9,11,10,10,11,11,12,13,12,12,13,13,13,14,12,12,14,13,13,13,13,12,13,12,13,13,12,13,13,14,14,13,13,14,12,14,13,14,13,14,15,13,14,13,14,14,14,15,15,15,13,14,13,14,15,15,15,15,15,14,13,14,16,14,14,15,16,14,16,14,16,16,16,15,17,16,15,14,16,18,18,19,16,16,16,18,17,18,17,17,20,18,16,18,18,17,18,17,17,17,18,17,22,22,23,23,22,22,23,24,17,17,17,17,17,19,18,18
58,6,5,5,5,5,6,5,6,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,7,6,7,6,6,6,7,7,6,7,6,6,6,6,6,6,7,7,6,7,7,7,7,7,6,7,7,7,6,6,6,7,7,6,6,7,6,6,7,7,6,6,6,7,6,6,6,7,6,6,5,5,5,6,6,6,5,5,5,5,6,5,5,6,5,6,5,5,5,6,5,5,6,7,6,6,7,6,6,6,7,7,7,7,6,6,6,7,6,6,6,7,7,6,6,7,7,7,6,6,6,6,7,6,6,6,7,6,6,6,6,7,6,7,6,7,7,6,6,6,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,4,4,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,4,5,4,5,5,4,5,5,4,4,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5,6,5,6,6,6,5,6,5,6,6,6,6,6,5,5,6,5,6,6,5,7,7,6,6,6,6,6,7,6,6,7,6,7,7,6,7,7,6,6,6,6,7,6,6,8,8,8,9,8,9,8,8,6,6,7,6,6,6,7,6
59,15,14,14,15,15,14,14,14,9,11,9,9,9,10,10,10,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,10,9,9,9,10,10,10,9,9,9,9,10,9,10,10,10,9,10,9,10,10,10,9,10,17,16,18,16,18,17,16,16,18,16,17,17,16,16,17,18,16,18,15,17,17,17,17,16,17,17,15,17,17,17,16,17,17,16,17,17,16,17,18,17,17,18,15,17,17,17,17,19,14,14,14,14,15,14,14,16,15,14,15,14,15,14,15,16,15,15,14,16,15,14,14,14,17,17,17,17,17,15,17,18,16,17,17,16,17,17,19,17,17,17,17,17,18,16,16,16,17,15,17,17,16,17,17,16,17,17,17,17,17,17,20,18,17,16,16,16,17,16,17,16,13,13,12,11,11,12,12,12,12,12,12,11,12,13,12,12,12,12,11,11,11,12,12,12,10,10,11,11,11,11,12,11,11,11,10,11,11,11,10,11,11,10,11,11,11,11,11,10,12,12,12,13,12,12,12,12,12,12,13,12,12,12,12,12,12,13,12,12,11,12,13,11,13,14,14,13,12,13,13,13,13,12,13,14,14,13,13,14,13,14,13,13,14,14,13,13,14,15,15,14,14,15,16,14,14,13,15,14,15,14,15,15,15,14,14,15,14,14,15,14,17,19,15,17,15,16,16,16,17,17,16,17,16,16,18,17,17,18,17,18,17,18,17,16,23,23,25,23,23,20,20,21,17,16,17,16,19,17,16,16
60,14,15,15,14,16,14,15,15,10,10,10,9,9,9,9,9,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,2,2,2,3,2,2,3,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,9,9,9,10,10,9,10,9,10,9,9,9,9,9,10,10,9,9,9,9,9,10,9,17,16,17,16,16,18,17,17,17,18,17,18,17,16,18,17,16,16,17,17,18,17,17,17,18,16,17,16,16,18,17,17,17,17,17,17,17,17,17,18,16,17,18,16,17,17,17,17,14,14,14,14,15,15,15,16,13,14,15,14,14,15,15,14,15,14,14,14,14,13,15,14,15,18,18,17,16,16,16,17,16,18,18,16,17,16,17,18,17,18,16,17,16,17,16,17,18,17,17,18,16,19,17,15,16,18,16,16,18,17,16,17,16,17,17,17,17,18,17,15,13,12,12,11,13,13,12,12,11,13,12,11,12,12,13,12,12,13,11,12,13,11,11,12,11,10,11,11,10,9,11,11,10,10,11,11,11,10,11,10,11,11,10,11,11,11,10,10,11,12,11,12,12,12,12,13,12,12,12,12,12,12,13,13,10,13,12,13,13,11,13,12,13,13,14,13,14,14,13,13,13,12,13,14,14,13,15,13,15,13,15,13,14,14,13,13,14,14,14,14,15,14,14,14,14,14,15,14,14,13,14,14,14,15,14,15,14,14,15,13,17,17,16,17,18,16,17,16,18,17,17,18,17,17,16,15,18,17,17,17,17,16,16,17,22,20,21,22,23,21,21,21,17,18,16,18,16,16,16,16
61,11,10,10,10,9,10,10,10,6,6,7,6,7,6,6,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,7,7,7,7,7,7,6,7,6,6,6,6,6,6,7,6,6,6,6,6,6,11,10,11,11,12,11,11,11,10,11,11,12,11,10,12,11,12,12,11,11,12,11,12,11,11,11,11,10,12,12,11,12,12,11,12,10,11,12,11,12,12,12,11,11,11,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,10,10,9,10,9,10,10,9,9,10,10,10,12,12,11,10,12,11,11,10,11,11,12,11,11,12,11,11,11,11,11,11,11,11,11,10,11,11,11,12,11,12,12,10,11,10,12,11,12,11,10,13,10,10,11,12,11,12,12,10,7,8,8,8,8,8,8,8,9,8,9,7,7,8,8,8,8,9,9,8,8,7,8,8,7,7,7,7,8,7,7,7,8,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,7,8,8,7,8,8,8,8,8,8,8,9,8,8,8,8,9,9,9,9,8,9,9,9,9,9,9,9,8,9,10,9,9,9,9,8,9,9,9,9,10,10,9,9,8,10,9,10,9,10,9,9,9,10,11,9,10,11,8,9,10,10,9,9,11,12,11,11,10,11,11,12,12,12,12,12,11,12,11,10,11,12,11,11,12,11,10,11,15,16,14,14,14,14,16,15,12,12,11,11,12,11,12,11
62,8,8,8,7,9,8,6,8,5,5,5,6,5,5,6,5,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,6,9,9,9,8,9,9,9,9,9,9,9,9,10,9,9,10,9,9,8,8,9,11,9,8,9,9,8,9,9,9,9,9,8,9,8,9,9,9,10,9,9,9,8,9,9,10,9,8,7,8,8,9,8,7,8,7,8,7,8,7,8,7,8,8,7,8,8,8,7,8,8,8,9,9,9,9,9,9,8,9,10,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,10,9,10,9,8,9,8,9,8,8,9,9,9,8,10,9,9,10,9,8,8,8,9,9,7,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,7,7,7,6,6,7,6,6,5,6,5,5,5,6,5,5,6,6,5,6,5,5,6,6,6,5,6,6,6,6,7,6,7,6,7,6,7,6,6,7,6,7,6,7,7,7,6,7,6,6,7,7,7,7,7,7,8,7,7,8,7,8,7,7,8,8,7,7,7,7,8,8,7,7,7,7,8,7,7,8,8,7,8,7,8,8,7,8,8,8,8,9,7,8,7,8,7,8,8,8,8,8,9,9,8,10,9,9,9,9,9,9,9,9,8,9,8,9,9,9,9,9,9,10,9,9,12,13,12,12,12,11,12,10,9,9,9,8,9,9,9,9
63,8,7,8,8,8,8,8,8,5,5,5,5,5,5,5,5,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,2,3,2,2,3,2,3,2,3,3,2,3,3,3,3,3,3,5,6,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,8,9,10,10,9,10,9,9,8,9,9,9,9,10,9,10,9,9,9,9,9,8,10,9,9,9,9,9,9,9,10,10,9,9,9,9,9,9,9,9,9,10,10,10,10,9,9,8,8,8,8,7,7,8,8,9,8,7,7,8,8,7,8,8,8,8,8,7,8,8,7,9,8,8,9,10,8,10,9,10,8,9,9,10,9,9,9,9,8,10,9,9,8,9,9,9,9,10,9,9,9,9,8,9,9,10,9,9,9,9,10,9,10,10,9,8,9,9,9,6,6,6,7,6,6,6,6,6,7,6,6,7,6,6,6,6,7,6,6,7,7,7,7,6,5,5,6,6,5,6,6,6,6,6,6,5,6,6,5,6,6,6,5,6,6,5,6,6,6,6,7,7,7,7,6,6,7,7,7,6,6,6,7,7,6,7,7,6,7,7,6,7,6,7,7,8,7,7,7,7,7,7,7,7,7,8,8,7,8,7,7,7,7,8,7,9,8,8,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,9,10,9,9,8,9,8,9,9,9,8,9,9,10,9,9,9,9,8,9,10,9,9,9,8,11,11,13,11,12,12,12,11,9,9,9,10,10,10,8,9
64,9,7,8,7,9,8,8,8,5,5,5,5,5,5,5,5,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,3,3,5,5,5,5,5,6,6,5,5,6,5,6,5,5,6,5,5,5,5,5,5,5,5,5,9,9,9,9,9,9,9,9,10,9,10,9,10,9,10,9,9,9,9,9,9,9,10,9,10,10,9,8,9,10,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,10,9,8,8,8,8,8,8,8,8,7,8,7,7,8,8,7,8,8,8,8,8,7,7,8,8,9,9,9,10,9,10,9,9,9,10,9,9,9,9,9,8,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,7,6,6,6,7,7,6,7,6,6,6,7,7,6,7,6,6,6,6,7,7,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,5,6,6,6,5,7,7,7,6,7,6,7,6,6,7,7,6,6,7,7,7,6,7,6,7,6,6,6,6,7,8,7,7,7,7,8,7,7,7,8,7,8,7,7,7,7,7,7,7,8,7,7,7,7,8,8,8,8,7,8,8,8,7,7,8,8,8,8,8,9,8,8,8,7,7,7,8,10,9,9,9,10,8,8,9,9,8,8,9,9,9,9,9,9,9,9,10,9,9,9,9,11,13,12,12,10,12,11,11,9,9,9,10,9,9,9,9
65,7,7,8,8,8,8,7,7,6,5,5,5,6,5,5,5,3,2,2,2,3,3,2,3,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,2,3,3,2,3,3,3,2,2,2,3,3,2,3,3,3,3,3,3,5,5,5,5,4,5,5,5,6,5,5,5,5,5,5,5,5,4,5,5,5,5,5,6,10,9,8,9,9,10,9,9,9,9,9,9,9,8,9,9,10,10,9,8,9,9,9,9,9,10,9,9,9,9,9,9,9,9,8,10,9,8,9,8,10,10,9,8,9,9,10,9,7,8,8,8,6,8,9,8,8,7,8,8,8,8,9,8,8,8,8,8,7,8,8,8,9,8,9,10,10,9,10,9,9,9,10,9,9,9,8,9,10,9,9,9,9,9,10,8,9,10,9,10,9,9,8,9,9,9,8,9,9,9,9,10,9,8,9,9,9,9,10,9,6,7,7,7,6,7,7,7,7,7,5,6,7,6,7,7,7,7,6,7,6,6,7,6,5,6,6,6,6,6,6,6,5,6,5,6,6,5,6,6,6,6,6,6,6,6,6,5,7,6,7,6,7,6,7,6,6,7,6,7,6,6,6,6,6,7,6,6,7,6,6,6,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,7,7,8,8,8,8,8,8,7,8,8,8,8,8,7,8,8,9,8,8,7,8,8,7,9,8,9,9,10,9,9,9,9,10,9,9,9,9,9,10,9,10,9,9,8,9,10,9,9,10,11,12,11,12,11,12,12,11,9,10,9,9,9,10,8,9
66,8,8,8,8,8,8,8,8,5,5,6,5,5,5,5,6,3,2,2,3,2,2,3,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,2,3,2,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,10,9,9,9,9,10,9,9,8,9,9,9,10,10,9,9,8,9,9,10,9,9,9,9,9,9,10,9,9,9,8,9,9,9,9,10,9,9,9,9,9,9,9,9,9,8,9,10,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,7,8,7,8,8,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,10,9,9,10,8,9,9,9,9,9,9,9,10,9,8,9,9,8,9,9,9,9,10,9,9,9,9,7,6,6,6,6,6,6,6,7,6,7,6,6,7,7,7,7,6,7,7,7,7,7,6,6,6,6,6,6,6,6,6,5,6,6,6,6,5,5,5,6,6,6,6,6,6,6,6,7,7,6,7,6,6,7,7,7,6,6,6,7,7,6,6,6,7,7,7,7,6,6,7,7,8,6,8,7,7,8,7,7,7,7,8,7,7,7,7,7,8,7,8,7,8,8,7,8,8,8,8,8,7,8,7,8,8,7,8,7,8,8,8,8,8,8,7,8,7,7,7,9,9,10,9,9,9,9,9,10,10,10,9,9,9,9,9,9,9,9,8,10,10,9,9,10,12,11,12,13,11,12,12,9,8,8,9,9,9,9,10
67,15,16,15,16,14,14,15,16,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,5,6,5,5,11,10,11,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,11,11,11,11,18,17,19,16,19,17,18,18,17,19,17,17,19,19,17,18,19,17,19,18,18,17,19,19,16,18,17,19,19,18,17,16,18,17,19,16,17,18,19,18,19,18,16,18,17,17,18,19,15,15,15,14,16,15,15,14,16,14,15,14,15,16,15,15,14,15,15,15,15,15,16,16,20,17,18,18,18,20,17,18,18,17,18,19,17,18,18,18,18,18,17,19,19,17,19,18,20,17,19,18,17,19,17,18,18,19,16,17,17,19,18,18,18,17,18,18,18,17,19,18,13,13,13,13,13,13,12,13,13,12,12,14,12,14,14,12,13,12,13,12,13,13,14,14,11,12,12,12,12,12,12,11,12,11,11,12,11,11,11,11,11,12,11,12,11,10,10,10,12,13,14,13,13,13,13,13,12,12,11,12,13,13,12,12,11,13,13,13,13,12,13,13,15,14,15,14,15,14,16,14,15,14,14,15,14,13,14,14,13,14,13,14,14,14,14,15,15,16,16,15,15,16,15,14,15,15,15,15,15,15,15,15,16,14,15,16,14,15,15,16,18,19,17,17,18,18,20,18,16,18,18,19,19,19,18,19,19,17,18,19,18,19,20,17,22,22,23,23,23,23,22,25,18,18,18,18,19,18,18,17
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,26,29,27,25,27,27,25,24,18,16,17,16,16,16,18,17,8,8,8,9,9,8,9,9,9,8,8,9,8,7,8,8,5,4,5,4,4,4,4,5,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,8,9,10,9,9,8,9,8,9,8,8,8,8,9,9,8,8,8,8,9,8,8,8,8,19,17,17,17,16,17,16,18,16,18,17,15,17,18,18,16,18,18,18,17,16,19,17,19,30,34,29,27,33,30,29,30,30,31,31,29,29,29,30,31,32,33,26,31,29,30,28,30,27,30,30,32,28,27,29,29,29,31,30,30,29,30,30,30,29,35,31,28,29,31,29,31,24,28,27,25,24,26,27,26,25,29,28,28,25,25,27,25,25,28,26,27,23,25,25,25,32,29,33,32,30,29,29,30,32,32,31,32,30,29,30,31,31,28,28,30,31,29,30,29,33,28,33,31,32,31,29,30,32,27,31,32,30,31,31,27,31,33,30,29,30,31,28,32,21,21,21,22,21,22,23,20,22,22,22,20,21,21,22,23,21,21,20,21,22,21,21,21,20,19,18,20,19,20,20,18,19,18,19,19,20,20,19,18,18,18,19,17,22,18,18,17,21,20,20,22,24,23,22,20,21,22,22,20,21,23,22,22,23,22,21,22,21,21,21,23,23,24,24,25,23,26,23,23,25,25,24,24,24,25,24,24,23,23,25,25,25,23,23,23,25,27,26,26,26,26,23,26,26,27,25,25,26,25,25,28,25,27,25,25,27,24,26,25,31,31,28,30,33,31,29,30,28,33,31,29,30,29,29,33,31,27,30,33,32,33,29,29,40,37,35,37,38,35,38,41,31,32,30,32,32,30,31,28
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
